cell_line,drug,moa,n_cells,effect_size,effect_cosine,n_deg,replicate_noise,snr,nn_drug,nn_dist,isolation,ceiling_nir
CVCL_1547,Volasertib,unclear,11,3.4811020150031378,0.07430426794353939,102,4.74240537830778,0.7340372105105215,Perindopril (erbumine),4.066488215232784,0.857473769288744,0.8051948051948052
CVCL_0399,(R)-Verapamil (hydrochloride),unclear,13,2.370461683175092,0.09077273710485367,151,4.298491197480405,0.551463658821625,Chlorhexidine (diacetate),3.5413410357481223,0.8238567611407249,0.37142857142857144
CVCL_0399,18β-Glycyrrhetinic acid,unclear,12,2.410552402637369,0.11516004269934588,199,4.5494630957072975,0.5298542601459666,Pentamidine (isethionate),3.5565867213940074,0.7817596596727796,0.5714285714285714
CVCL_0399,8-Hydroxyquinoline,unclear,20,2.2945812194043342,0.06853009383280428,93,3.898172859054752,0.5886299305774592,Chlorhexidine (diacetate),3.105131148120052,0.7965606606970732,0.6
CVCL_0399,AT7519,CDK inhibitor,9,2.575269592515609,0.12045590385803395,171,5.714727796821774,0.4506373153849666,Adenosine,4.225292509364242,0.7393689882681943,0.009523809523809525
CVCL_0399,Abiraterone acetate,unclear,12,2.427949448591821,0.0921857275717608,139,4.561532635577655,0.5322661575749867,Chlorhexidine (diacetate),3.7142894351318345,0.8142634793758241,0.4380952380952381
CVCL_0399,Acetohexamide,unclear,15,2.280509441765947,0.08223943325311833,135,4.036009979623535,0.5650405854493612,Chlorhexidine (diacetate),3.4079898428779023,0.8443957919043074,0.5047619047619047
CVCL_0399,Adagrasib,RAS inhibitor,13,2.4255895837982138,0.07784509010045682,110,4.391707933876802,0.5523112238606934,Chlorhexidine (diacetate),3.7517230393222394,0.8542742586277561,0.2857142857142857
CVCL_0399,Adenine,unclear,14,2.1953089975541857,0.07939338526717099,131,4.3251758176046335,0.5075652621145909,Ciclopirox,3.357654365969299,0.7763047116611397,0.3904761904761905
CVCL_0399,Adenosine,unclear,20,2.28938026060571,0.06859721083186476,88,3.6734474612733843,0.6232239019997053,Amsacrine,3.1513988969508953,0.8578859314510182,0.7142857142857143
CVCL_0399,Aliskiren,unclear,15,2.311949285850265,0.06839058758411853,92,3.717784730370207,0.6218620639770198,Amsacrine,3.3574235912970383,0.9030710045879163,0.6857142857142857
CVCL_0399,Almonertinib (hydrochloride),EGFR/ERBB inhibitor,18,2.2988928161561195,0.06023262175693522,91,3.5477137117745494,0.6479927646152215,Amsacrine,3.417010426420708,0.9631584462635616,0.819047619047619
CVCL_0399,Amsacrine,DNA synthesis/repair inhibitor,28,2.398219331533388,0.05806328540249872,93,2.7875893980692563,0.8603201508781909,Chlorhexidine (diacetate),2.983758760231017,1.0703724021542167,1.0
CVCL_0399,Anastrozole,unclear,17,2.3861962529652008,0.06558687983077016,89,3.64750118022558,0.654200268913313,Chlorhexidine (diacetate),3.192677575899575,0.8753054264130831,0.9047619047619048
CVCL_0399,Anethole trithione,unclear,11,2.513371592520173,0.10821866032214422,164,4.700713493276729,0.5346787452830221,Riluzole hydrochloride,4.034873414733911,0.8583534011389662,0.18095238095238095
CVCL_0399,Ataluren,unclear,12,2.3921003205220837,0.0819461283439411,124,4.316729181785359,0.5541464891093153,Chlorhexidine (diacetate),3.708882342593004,0.8591880996942795,0.4
CVCL_0399,Azithromycin (hydrate),unclear,8,2.909996856436271,0.11611064919347536,178,5.417490389433828,0.5371485036894341,Chlorhexidine (diacetate),4.133454850517868,0.7629833286976717,0.12380952380952381
CVCL_0399,Baicalin,unclear,13,2.5161821817276038,0.10040632884861078,152,4.118725005045526,0.6109128865474697,Chlorhexidine (diacetate),3.5311691146210866,0.8573452003460608,0.4666666666666667
CVCL_0399,Benztropine (mesylate),unclear,9,2.7472551334859165,0.11921031081260636,178,5.073376442924771,0.5415042948995404,Pentamidine (isethionate),4.419488422926166,0.8711138376276998,0.05714285714285714
CVCL_0399,Berbamine,unclear,16,2.618098434504917,0.0721779986562503,82,3.8665222898968885,0.677119705567438,Amsacrine,3.293489218983201,0.8517962582522784,0.8571428571428571
CVCL_0399,Berberine (chloride hydrate),unclear,18,2.5181596081979865,0.06093228216735913,68,3.70617416934992,0.6794498836625595,Chlorhexidine (diacetate),3.308854369565011,0.892795162442514,0.8095238095238095
CVCL_0399,Bergenin,unclear,17,2.0989394436812203,0.06908194191575856,93,3.414433111527155,0.6147256001575147,Chlorhexidine (diacetate),3.0296654409631887,0.887311404852247,0.9333333333333333
CVCL_0399,Budesonide,Glucocorticoid receptor agonist,10,2.994002963104302,0.10327118325611206,135,5.167240742194555,0.5794200643016165,Chlorhexidine (diacetate),4.044373385243496,0.7826949792019616,0.3333333333333333
CVCL_0399,Busulfan,DNA synthesis/repair inhibitor,13,2.3144326231849335,0.09243005865931386,146,3.9730071087647003,0.5825392605211179,Chlorhexidine (diacetate),3.3827720111815,0.8514387008568132,0.6190476190476191
CVCL_0399,Cabozantinib (S-malate),Multi-TK inhibitor,11,2.5400654316992393,0.10333510389660172,143,4.622766918923119,0.549468635613355,Pentamidine (isethionate),3.8351701388412156,0.8296265431731142,0.3238095238095238
CVCL_0399,Canagliflozin,Glucose transporter inhibitor,22,2.0852059131368,0.0737249167984606,85,3.237429233551059,0.6440931253498281,Pentamidine (isethionate),3.1732940671050063,0.980189476952457,1.0
CVCL_0399,Canagliflozin (hemihydrate),Glucose transporter inhibitor,15,2.2695803284422937,0.09257355594656214,119,3.754534035690611,0.604490545795472,Pentamidine (isethionate),3.53915688588909,0.9426354514956728,0.8285714285714286
CVCL_0399,Cepharanthine,unclear,14,2.4326562168705474,0.08790643913744434,125,3.964095675950273,0.6136724276432584,Chlorhexidine (diacetate),3.240924411680843,0.8175696745522997,0.6952380952380952
CVCL_0399,Chlorhexidine (diacetate),unclear,32,1.807365789643068,0.059912179811764665,76,2.71517794575302,0.665652795416257,Ciclopirox,2.6922915931547236,0.9915709566534693,1.0
CVCL_0399,Ciclopirox,unclear,25,1.8828912467575556,0.06595306781494359,94,2.894778537376904,0.6504439709103732,Chlorhexidine (diacetate),2.6922915931547236,0.9300509722565293,0.9809523809523809
CVCL_0399,Citalopram (hydrobromide),unclear,10,2.7239546700431867,0.130156717436272,161,5.126323366746633,0.5313661420020633,Pentamidine (isethionate),4.018294110380853,0.7838549820026318,0.11428571428571428
CVCL_0399,Clonidine (hydrochloride),Adrenoceptor agonist,16,2.845412121123904,0.06661056936427345,97,3.9957194081993475,0.7121150987942308,Amsacrine,3.4903158149603652,0.873513742681261,0.7714285714285715
CVCL_0399,Cysteamine (hydrochloride),unclear,18,2.371213798823332,0.06701315670155505,83,3.797534029050915,0.6244088349659763,Chlorhexidine (diacetate),3.2220248104686386,0.8484518600282014,0.6666666666666666
CVCL_0399,DTP3,unclear,13,2.859045873326021,0.10380089308441309,121,4.256920594049108,0.6716230218911711,Chlorhexidine (diacetate),3.9238071045861105,0.9217477793857213,0.6285714285714286
CVCL_0399,Dapagliflozin ((2S)-1,2-propanediol, hydrate),Glucose transporter inhibitor,10,2.9380144075119072,0.09667586174458731,138,4.805734611657359,0.6113559413757704,Amsacrine,4.119476583301038,0.8572001819052488,0.23809523809523808
CVCL_0399,Darinaparsin,unclear,19,2.1569845465003428,0.08349736116483775,105,3.4760729113948803,0.6205233898948301,Chlorhexidine (diacetate),3.149102548976559,0.9059368515123826,0.8476190476190476
CVCL_0399,Delamanid,unclear,8,2.80719102535179,0.10720441708706874,153,5.610260491739894,0.5003673233150006,Amsacrine,4.150565481288582,0.7398168921745341,0.05714285714285714
CVCL_0399,Demeclocycline,unclear,12,2.3698471247320367,0.09484859032872683,130,4.810141684831635,0.49267719747323546,HI-TOPK-032,3.7288076411559268,0.7751970493747407,0.09523809523809523
CVCL_0399,Dexmedetomidine,Adrenoceptor agonist,11,2.899542599914911,0.09514326856043864,125,4.774340831231505,0.6073178900315325,Chlorhexidine (diacetate),4.084334648349165,0.855476136439895,0.3238095238095238
CVCL_0399,Diammonium Glycyrrhizinate,unclear,13,2.506935148061184,0.09585542337579744,111,4.090648493916522,0.6128454086899463,Chlorhexidine (diacetate),3.5327500834304835,0.8636161451379344,0.6666666666666666
CVCL_0399,Docetaxel,Microtubule inhibitor,12,2.5876114484946204,0.1052159860195262,156,4.5812612203194405,0.5648251265432519,Chlorhexidine (diacetate),3.7878856352447268,0.8268215788360146,0.2571428571428571
CVCL_0399,Docetaxel (Trihydrate),Microtubule inhibitor,14,2.199903605284784,0.09087668764740897,157,4.081444461166352,0.5390012350323932,Ciclopirox,3.43082189807306,0.8405901221286339,0.7333333333333333
CVCL_0399,Elagolix sodium,unclear,12,2.781045256965128,0.0857811036960614,100,4.236281773704359,0.6564825961832281,Chlorhexidine (diacetate),3.4560168174588277,0.8158137258270147,0.7238095238095238
CVCL_0399,Eplerenone,unclear,10,2.578814999867961,0.10864856752707142,178,4.43971190838318,0.5808518780235661,Lipoic acid,4.064642660570702,0.9155194626245314,0.5714285714285714
CVCL_0399,Erdafitinib,Other TK inhibitor,13,2.415106319661063,0.09885534896509252,123,4.370649762277433,0.5525737478453577,TAK-901,3.8397009309675614,0.8785194741769452,0.29523809523809524
CVCL_0399,Estrone sulfate (potassium),unclear,17,2.1863694953156125,0.07064358783746294,108,3.6135549793045754,0.6050466944151427,Ciclopirox,3.5592395606931975,0.9849689795997428,0.9523809523809523
CVCL_0399,Fenofibrate,unclear,8,2.7328522231372316,0.11312854466913769,174,6.145185533400928,0.4447143553735456,Lipoic acid,4.2142969306547124,0.685788396094592,0.01904761904761905
CVCL_0399,Fluvoxamine (maleate),unclear,13,2.4344567110253226,0.0811009135348778,105,4.18211030770935,0.5821120276377256,Chlorhexidine (diacetate),3.5219262294428417,0.8421409217615524,0.42857142857142855
CVCL_0399,Furosemide,unclear,16,2.1922976459039165,0.08696715741961669,129,3.9141102291389065,0.5601011513633881,Chlorhexidine (diacetate),3.322742333694402,0.8489138371622703,0.638095238095238
CVCL_0399,Gallic acid,Cyclooxygenase inhibitor,25,2.0117339615227547,0.06850854347339597,76,2.9088780286434748,0.6915841577795223,Chlorhexidine (diacetate),2.834881237780093,0.9745617416286481,0.9714285714285714
CVCL_0399,Gallic acid (hydrate),Cyclooxygenase inhibitor,11,2.8366143486572524,0.10343252732348474,121,4.512413416644879,0.6286246597428043,Chlorhexidine (diacetate),3.774533367761905,0.8364777380190463,0.3619047619047619
CVCL_0399,Gemfibrozil,unclear,17,2.1208825021512077,0.09063691613413571,145,3.6530258041655985,0.580582403697432,Chlorhexidine (diacetate),3.468358084461724,0.949448011154672,0.6952380952380952
CVCL_0399,HI-TOPK-032,unclear,21,2.0526920460281177,0.07935310897334458,121,3.252586108204746,0.6310953738780782,Pentamidine (isethionate),3.1462898764262834,0.9673194718779844,0.9238095238095239
CVCL_0399,Hexylresorcinol,unclear,8,3.174646971597543,0.09665991395725038,135,5.18678439122942,0.6120645726021896,Amsacrine,4.151382810123156,0.8003769767532513,0.18095238095238095
CVCL_0399,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,15,2.54492382111925,0.09869658109826562,122,3.7149136054785306,0.6850559909027628,Amsacrine,3.5977985020515977,0.968474339953904,0.8095238095238095
CVCL_0399,Isocorydine,unclear,12,2.5327023959613,0.12493107986378482,180,4.238430369932814,0.5975566837025678,Chlorhexidine (diacetate),3.5625732193437756,0.8405406974752891,0.7142857142857143
CVCL_0399,Ixazomib,Proteasome inhibitor,16,2.356161691290264,0.10894386383464183,162,3.6278670627373275,0.649461970503537,Pentamidine (isethionate),3.3297653670399106,0.9178300388238342,0.9142857142857143
CVCL_0399,Larotrectinib,Other TK inhibitor,20,2.080597180671424,0.07585920075602115,107,3.36631470791812,0.6180637763241568,Chlorhexidine (diacetate),2.9335743363706457,0.8714498170567361,0.9333333333333333
CVCL_0399,Lenalidomide (hemihydrate),unclear,13,2.445878857726937,0.0924541089884866,128,4.283091104230699,0.5710545954324849,Chlorhexidine (diacetate),3.6900037150053793,0.8615281872852325,0.29523809523809524
CVCL_0399,Lidocaine (hydrochloride),unclear,16,2.4320073004631046,0.0818289847920115,84,3.679360089651738,0.660986487107681,Chlorhexidine (diacetate),3.2200780087750567,0.8751733807820496,0.8476190476190476
CVCL_0399,Lipoic acid,unclear,21,2.0407042705653806,0.05654362889693065,81,3.3380488271604083,0.6113464410589089,Chlorhexidine (diacetate),3.074844386035688,0.9211502123686365,0.9333333333333333
CVCL_0399,Medroxyprogesterone acetate,unclear,24,2.6956918297804426,0.05817271655270351,99,3.2008832215421736,0.8421712518714345,Amsacrine,3.1795348636856517,0.9933304790025309,0.9809523809523809
CVCL_0399,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,20,2.399084805776493,0.07147362402293655,101,3.2730181697494567,0.7329885388201612,Chlorhexidine (diacetate),2.9872360627085257,0.9126854504865742,0.9714285714285714
CVCL_0399,Mozavaptan,unclear,16,2.263769038658462,0.07483994245853232,119,3.706384542018727,0.6107755450073923,Chlorhexidine (diacetate),3.4427328543408886,0.9288655333280024,0.9047619047619048
CVCL_0399,Naproxen,Cyclooxygenase inhibitor,13,2.7100482978520883,0.07191045967615284,98,4.119512385249656,0.6578565724321401,Amsacrine,3.7834549626053295,0.9184230095174335,0.8285714285714286
CVCL_0399,Neratinib (maleate),EGFR/ERBB inhibitor,18,2.244221830961853,0.07214841136966288,87,3.6020201563325127,0.6230453283323278,Ciclopirox,3.347346752128057,0.9292970629948507,0.8
CVCL_0399,Norepinephrine (hydrochloride),Adrenoceptor agonist,19,2.0956594432000726,0.0813672806565251,115,3.2629333296121303,0.6422624159008442,Chlorhexidine (diacetate),3.0046345753446055,0.9208384823792188,0.9333333333333333
CVCL_0399,Pasireotide (acetate),unclear,15,2.2756946640087237,0.08663902062116768,110,3.9649311596109396,0.5739556558232973,Ciclopirox,3.5427030521165612,0.8935093471999122,0.42857142857142855
CVCL_0399,Pentagastrin,unclear,10,2.6208542444880765,0.11963212446546811,203,5.052502106872764,0.5187240280262345,Pentamidine (isethionate),3.832378966430934,0.7585111070449365,0.18095238095238095
CVCL_0399,Pentamidine (isethionate),unclear,27,1.7829821088792828,0.059896397528733325,73,2.8429700011430694,0.6271547389393491,Chlorhexidine (diacetate),2.807418706753042,0.9874950159953382,0.9904761904761905
CVCL_0399,Proglumide,unclear,11,2.3084908855243955,0.0913942007430315,184,4.628911313296505,0.4987114095042774,Chlorhexidine (diacetate),3.827773203463913,0.8269273149538791,0.1523809523809524
CVCL_0399,Pyridoxine,unclear,8,2.88660170394997,0.10667956200840223,155,5.189374823755997,0.5562523043692358,Chlorhexidine (diacetate),4.229077961277902,0.8149494120019942,0.09523809523809523
CVCL_0399,RMC-6236,RAS inhibitor,17,2.0212903706794467,0.07988807170616474,139,3.9043918733695877,0.5176965930253877,Pentamidine (isethionate),3.220689805041534,0.8248889736219019,0.7714285714285715
CVCL_0399,Radotinib,Other TK inhibitor,13,2.311309301405991,0.08978772315827765,141,4.1222902837042215,0.5606857213677555,Chlorhexidine (diacetate),3.4738436813328115,0.8426974915049585,0.38095238095238093
CVCL_0399,Raltitrexed,DNA synthesis/repair inhibitor,12,2.35748658792469,0.10737575457490622,165,4.32396066347583,0.5452146241380504,Chlorhexidine (diacetate),3.451765970385919,0.7982880139365574,0.6
CVCL_0399,Rapamycin,MTOR inhibitor,18,2.3363129077121045,0.07333219151348125,91,3.7418369338766735,0.6243759279193396,Chlorhexidine (diacetate),3.201937200390989,0.8557126504905361,0.7619047619047619
CVCL_0399,Relugolix,unclear,8,3.1750041198116223,0.1258472767354375,183,5.168845183645903,0.6142579255144371,Chlorhexidine (diacetate),4.276242309351042,0.8273109674247869,0.3142857142857143
CVCL_0399,Resveratrol,unclear,12,2.5488656285351823,0.096026850073052,114,4.989209992678346,0.5108755959912764,Amsacrine,3.8115869642662332,0.7639660326704484,0.09523809523809523
CVCL_0399,Retinoic acid,Retinoic receptor agonist,15,2.585209785626101,0.07305796068030179,73,4.112016563521773,0.6286963453794979,Adenosine,3.404132705132897,0.8278499496649395,0.5047619047619047
CVCL_0399,Riluzole hydrochloride,unclear,20,2.1922267749620716,0.06949071543941943,88,3.2721229273711443,0.6699707876572132,Chlorhexidine (diacetate),3.0203115891774175,0.9230434357806862,0.9619047619047619
CVCL_0399,Ritonavir,unclear,10,2.487825946642975,0.11069337385596634,173,4.705783002063421,0.5286741750633418,Chlorhexidine (diacetate),3.708752012696692,0.7881264416719717,0.3333333333333333
CVCL_0399,S-Adenosyl-L-methionine (disulfate tosylate),unclear,15,2.609303314245611,0.08401552807478285,100,3.8247229336614867,0.6822202181708548,Gallic acid,3.5210218025319278,0.9205952597358942,0.780952380952381
CVCL_0399,Saquinavir,unclear,15,2.3668628829279617,0.06721483507238946,97,3.986793367305582,0.5936758354064315,Chlorhexidine (diacetate),3.3143766499621834,0.8313389595614177,0.6095238095238096
CVCL_0399,Selinexor,unclear,23,2.1213320160688283,0.08547342887724252,112,2.97253899884925,0.7136431235687919,Chlorhexidine (diacetate),3.0362848617674123,1.0214449206361431,0.9809523809523809
CVCL_0399,Sinomenine,unclear,14,2.4750807582732754,0.07232086221092282,97,4.03115970734892,0.6139872736277683,Chlorhexidine (diacetate),3.206107734297018,0.7953313604648786,0.7238095238095238
CVCL_0399,Sodium Salicylate,Cyclooxygenase inhibitor,14,2.569877220566709,0.09459421515029987,110,4.569715657305789,0.5623713625284633,Amsacrine,3.4567462898227443,0.7564466914470498,0.20952380952380953
CVCL_0399,Sonidegib,Sonic inhibitor,12,2.589496528677738,0.1114092132124278,124,4.5943419749751735,0.5636272926095648,Chlorhexidine (diacetate),3.9141266295283437,0.8519449903485895,0.4857142857142857
CVCL_0399,Sulfisoxazole,unclear,16,2.2420328254106923,0.0913354434024205,134,3.6948770339452546,0.6067949771569885,Chlorhexidine (diacetate),3.151987160071552,0.8530695693290706,0.8380952380952381
CVCL_0399,TAK-901,unclear,21,2.127724505505084,0.07862193432674514,93,3.017390003021942,0.7051539586775822,Chlorhexidine (diacetate),3.1460551280414633,1.042641198151602,1.0
CVCL_0399,Temsirolimus,MTOR inhibitor,9,2.989825841367991,0.12911515861464862,201,4.971210464314116,0.6014281356282309,Chlorhexidine (diacetate),4.153607572169957,0.8355324325909494,0.18095238095238095
CVCL_0399,Terfenadine,unclear,21,1.946611166167031,0.07387670764054555,115,3.2829591844522557,0.5929440656423551,Chlorhexidine (diacetate),3.020410695030458,0.9200268798146504,0.8952380952380953
CVCL_0399,Tetracycline (hydrochloride),unclear,12,2.5178026765687105,0.09273495389665354,133,4.434829689895907,0.5677337919661595,Estrone sulfate (potassium),3.7900804725359625,0.8546169159936606,0.5238095238095238
CVCL_0399,Thymol,unclear,14,2.4047807567587913,0.07932131505611884,104,4.053917976546755,0.5931991645295334,Chlorhexidine (diacetate),3.2377339832355956,0.7986678571117987,0.8095238095238095
CVCL_0399,Tofacitinib (citrate),JAK/STAT inhibitor,14,2.4551732939962285,0.0905473739528182,114,3.861997000921578,0.6357263595518995,Chlorhexidine (diacetate),3.242139893982748,0.839498294071457,0.819047619047619
CVCL_0399,Tolcapone,unclear,14,2.2934082972540257,0.09980209618600178,165,3.703184436981686,0.6193070683574402,Pentamidine (isethionate),3.2352891139360933,0.8736505483299786,0.9809523809523809
CVCL_0399,Triclosan,unclear,19,2.2494955805861117,0.06548877129012542,82,3.4371421331164442,0.6544668487556847,Chlorhexidine (diacetate),3.1362892432184206,0.912470046845214,0.7904761904761904
CVCL_0399,Trifluridine,DNA synthesis/repair inhibitor,19,2.106339314543644,0.08119628913533938,98,3.4992804696163398,0.6019349785856356,Chlorhexidine (diacetate),3.2007177686110424,0.9146788308060281,0.8095238095238095
CVCL_0399,Trimetrexate,DNA synthesis/repair inhibitor,9,2.637076591038334,0.12542282173409647,227,4.74519803102882,0.5557358352158344,Selinexor,4.092201623915087,0.8623879545503067,0.21904761904761905
CVCL_0399,Tucidinostat,HDAC inhibitor,20,2.1314909029283475,0.08448608773050337,110,3.3878218598516816,0.6291626275242418,Ciclopirox,3.134210622208868,0.9251403266953603,0.9619047619047619
CVCL_0399,Valdecoxib,Cyclooxygenase inhibitor,9,3.193872459026574,0.07891358654016312,138,5.038880274827681,0.6338456730123038,Cysteamine (hydrochloride),4.467432912052945,0.8865923912442475,0.12380952380952381
CVCL_0399,Vemurafenib,RAF inhibitor,22,2.2395823146722345,0.06114804327021761,70,3.519481591375988,0.6363386926529256,Chlorhexidine (diacetate),3.0938028569826526,0.879050728540134,0.9714285714285714
CVCL_0399,Verteporfin,unclear,13,2.2361703595454268,0.08932601403212048,144,4.4970130423715355,0.4972568099037944,Pentamidine (isethionate),3.8052528166134834,0.8461734001569079,0.17142857142857143
CVCL_0399,Vilanterol,Adrenoceptor agonist,11,2.5924453387482256,0.09961890548980612,156,4.522378711342564,0.5732481740739938,Amsacrine,3.7161385678364813,0.8217221079950792,0.3047619047619048
CVCL_0399,Vinblastine (sulfate),Microtubule inhibitor,13,2.5389481015451216,0.09062100747496182,107,4.089967913385416,0.6207745770414961,Terfenadine,3.5684777647533306,0.8724952958859697,0.5523809523809524
CVCL_0399,Vitamin K4,unclear,8,3.246038198776519,0.11561196795548068,135,5.326464822163533,0.6094169974181909,Chlorhexidine (diacetate),4.468231371109033,0.8388737221198996,0.24761904761904763
CVCL_0399,Volasertib,unclear,19,2.0554476402088198,0.06557557706774286,70,3.415483126548411,0.6018028969992295,Chlorhexidine (diacetate),3.184068410554283,0.9322453932811582,0.9333333333333333
CVCL_0399,palbociclib,CDK inhibitor,11,2.5725036529733307,0.12531282708560532,209,4.586292189872703,0.5609114174308055,Chlorhexidine (diacetate),3.9774573075009556,0.8672489982831543,0.3619047619047619
CVCL_0366,(R)-Verapamil (hydrochloride),unclear,13,2.4289470903992574,0.0591535826320021,129,4.341481937082584,0.5594741900576641,Thymopentin,3.6508564539258197,0.8409240224500727,0.647887323943662
CVCL_0366,8-Hydroxyquinoline,unclear,13,2.299553218808539,0.07322396947393306,155,4.737843500333472,0.48535862753733533,Thymopentin,3.656372300100111,0.7717376692249878,0.323943661971831
CVCL_0366,Acetohexamide,unclear,15,2.0744877849951306,0.05656697037362857,121,3.811657812156819,0.5442481689670055,Thymopentin,3.254982721277241,0.8539545997271502,0.8169014084507042
CVCL_0366,Adagrasib,RAS inhibitor,11,2.602680804752238,0.05525230032018025,131,4.657637849717211,0.5587984486407118,Thymopentin,3.8645262059267957,0.8297180525019633,0.5915492957746479
CVCL_0366,Adenine,unclear,25,1.874878395252209,0.045281843702206226,72,3.00826920144777,0.6232415617425124,Thymopentin,2.8137419580454353,0.9353358258932692,0.9859154929577465
CVCL_0366,Adenosine,unclear,17,2.251648671794228,0.07270272481272311,168,3.5508874105544916,0.6341087202882111,Thymopentin,3.365409449068756,0.9477657441532983,0.9014084507042254
CVCL_0366,Amsacrine,DNA synthesis/repair inhibitor,15,2.447691550878039,0.062126241203928734,97,3.9947068447982366,0.612733711377428,Thymopentin,3.375486970917905,0.8449899084117631,0.9154929577464789
CVCL_0366,Anastrozole,unclear,12,2.5408580144299835,0.07500806951292427,179,4.479077286159943,0.567272643917324,Thymopentin,3.768952932088622,0.8414574456516839,0.5915492957746479
CVCL_0366,Anethole trithione,unclear,10,3.425745422705896,0.0787362981234706,166,4.910206909244886,0.6976784249673753,Thymopentin,4.150180086221961,0.8452149090516013,0.7887323943661971
CVCL_0366,Berberine (chloride hydrate),unclear,19,2.312550599933247,0.04172092875495159,100,3.559346745553441,0.6497120863041035,Thymopentin,3.356040447697899,0.942881008120514,0.9577464788732394
CVCL_0366,Bergenin,unclear,14,2.397588950753659,0.08369029114278204,166,3.865700249508852,0.6202211232126131,Thymopentin,3.3130752745558385,0.857044018086186,0.9154929577464789
CVCL_0366,Budesonide,Glucocorticoid receptor agonist,8,3.200783453956533,0.1090775377470189,186,5.522179008366158,0.579623269927924,Thymopentin,4.048623237085763,0.7331568264904229,0.5915492957746479
CVCL_0366,Busulfan,DNA synthesis/repair inhibitor,17,2.2827000723825672,0.07407841227728973,182,3.6276640845426895,0.6292479179946808,Gemfibrozil,3.2884029623917908,0.9064794550310006,0.8450704225352113
CVCL_0366,Carbamazepine,HDAC inhibitor,11,2.565814059080205,0.0780850197461791,152,4.603794459876077,0.5573259365600067,Thymopentin,3.6702162598548234,0.797215490796176,0.6056338028169014
CVCL_0366,Cepharanthine,unclear,12,2.438609981048502,0.08621871818784566,192,4.374468822924974,0.557464249892158,Thymopentin,3.569118614458352,0.8158976001277963,0.7887323943661971
CVCL_0366,Chlorhexidine (diacetate),unclear,16,2.1992069172736537,0.06055359941390648,95,3.8696072689426226,0.5683281957123755,Thymopentin,3.096614703169798,0.8002400471032695,0.8309859154929577
CVCL_0366,Ciclopirox,unclear,14,2.401768049834832,0.08311323467366005,218,4.053190477753009,0.592562343915876,Thymopentin,3.571815905149007,0.881235640109649,0.7746478873239436
CVCL_0366,Clotrimazole,unclear,12,2.575114750424254,0.09703369552228702,215,4.861474613740764,0.5296982819052052,Gemfibrozil,3.750709787403509,0.7715168925910417,0.2535211267605634
CVCL_0366,Darinaparsin,unclear,19,1.9909450126068107,0.056388611450780446,110,3.6954214570125545,0.538759931922982,Thymopentin,2.9505978833646758,0.7984469207877557,0.8450704225352113
CVCL_0366,Demeclocycline,unclear,13,2.330871440977423,0.07579868849892235,166,4.16623229034269,0.559467470496154,Gemfibrozil,3.5258664999179192,0.8462961866266707,0.6197183098591549
CVCL_0366,Diammonium Glycyrrhizinate,unclear,13,2.46309961804616,0.08787654824613456,191,4.294596818527573,0.5735345416873493,Thymopentin,3.764623083469746,0.8765952294354068,0.647887323943662
CVCL_0366,Docetaxel,Microtubule inhibitor,14,2.277192431717855,0.06517759818041435,139,4.150740331130057,0.5486231973219775,Thymopentin,3.4393551537131417,0.8286124593047628,0.8028169014084507
CVCL_0366,Elagolix sodium,unclear,9,2.9148252990061803,0.12010964546223046,249,5.119489202313231,0.5693586183733179,S-Adenosyl-L-methionine (disulfate tosylate),4.290215527695994,0.8380163250969392,0.2535211267605634
CVCL_0366,Eplerenone,unclear,8,2.9037072072847883,0.11047248992982373,240,5.43515201033599,0.5342458135049082,Thymopentin,4.25931779323447,0.7836612085797335,0.22535211267605634
CVCL_0366,Erdafitinib,Other TK inhibitor,8,3.0921189523639394,0.09284636363514054,180,5.495432779330184,0.5626706897397125,Thymopentin,4.226508380312727,0.7690947283005215,0.352112676056338
CVCL_0366,Estrone sulfate (potassium),unclear,8,2.903976806912583,0.11336599530986435,242,5.475521667243998,0.5303561894905706,Thymopentin,4.283588926292975,0.7823161310672047,0.19718309859154928
CVCL_0366,Fenofibrate,unclear,10,2.67575173500282,0.09516452019936816,180,5.1915731782797305,0.5154028736795061,Thymopentin,4.116901511324915,0.7929969144129609,0.18309859154929578
CVCL_0366,Fluvoxamine (maleate),unclear,11,2.4203298300451945,0.08470118206881216,215,4.496808181704457,0.5382328381033588,Thymopentin,3.6237376645882717,0.8058466179037107,0.5211267605633803
CVCL_0366,Furosemide,unclear,11,2.7024259869851037,0.10629911254859237,243,4.343561243764861,0.6221682705324828,Gemfibrozil,3.8419616203622775,0.8845188095085283,0.6338028169014085
CVCL_0366,Gallic acid,Cyclooxygenase inhibitor,21,1.9844024771799222,0.05636284800875091,128,3.274521302653103,0.6060129996931483,Thymopentin,3.196974206652204,0.9763180358796053,0.9295774647887324
CVCL_0366,Gallic acid (hydrate),Cyclooxygenase inhibitor,13,2.3667442131634107,0.08080335536246908,183,4.198141729385137,0.5637599599359038,Gemfibrozil,3.596621435297256,0.8567174876737713,0.7605633802816901
CVCL_0366,Gemfibrozil,unclear,29,2.0951032334665896,0.05715594236771293,141,2.8097028070878514,0.7456672030157109,Norepinephrine (hydrochloride),3.1013680430120796,1.1038064364631248,1.0
