cell_line,plate,drug,moa,n_cells,effect,perm_p,significant,n_deg,snr,ceiling_nir,identifiable,isolation,redundant,nn_drug
CVCL_0546,plate4,Sodium Salicylate,Cyclooxygenase inhibitor,31,,,False,,,0.49206349206349204,False,0.7989638982635426,True,Quinestrol
CVCL_0546,plate4,(R)-Verapamil (hydrochloride),unclear,46,,,False,,,0.6984126984126984,False,0.863602740023561,True,Aliskiren
CVCL_0546,plate4,Pyridoxine,unclear,34,,,False,,,0.047619047619047616,False,0.7952264157940933,True,Quinestrol
CVCL_0546,plate4,Acetohexamide,unclear,42,,,False,,,0.2698412698412698,False,0.7609817816923982,True,Quinestrol
CVCL_0546,plate4,Temsirolimus,MTOR inhibitor,61,,,False,,,0.9365079365079365,True,0.974266975611966,True,Terfenadine
CVCL_0546,plate4,Megestrol,unclear,34,,,False,,,0.047619047619047616,False,0.799725411458042,True,Aliskiren
CVCL_0546,plate4,Diammonium Glycyrrhizinate,unclear,39,,,False,,,0.47619047619047616,False,0.8503895496919242,True,Terfenadine
CVCL_0546,plate4,L-Thyroxine (sodium salt pentahydrate),unclear,34,,,False,,,0.1746031746031746,False,0.8110546636283391,True,Quinestrol
CVCL_0546,plate4,Ropivacaine (hydrochloride monohydrate),unclear,32,,,False,,,0.031746031746031744,False,0.7886241740518237,True,Terfenadine
CVCL_0546,plate4,Salicylic acid,Cyclooxygenase inhibitor,40,,,False,,,0.6190476190476191,False,0.8352181410270823,True,Quinestrol
CVCL_0459,plate4,Quinestrol,unclear,120,,,False,,,1.0,True,1.1315847841187812,False,Terfenadine
CVCL_0459,plate4,Tofacitinib,JAK/STAT inhibitor,49,,,False,,,0.6727272727272727,False,0.8947995981671337,True,Terfenadine
CVCL_0459,plate4,Trimetrexate,DNA synthesis/repair inhibitor,72,,,False,,,0.9090909090909091,True,0.9185381438548433,True,Terfenadine
CVCL_0459,plate4,Gemfibrozil,unclear,72,,,False,,,0.9090909090909091,True,0.9138538073347825,True,Quinestrol
CVCL_0459,plate4,18β-Glycyrrhetinic acid,unclear,38,,,False,,,0.3090909090909091,False,0.7824004485373498,True,Terfenadine
CVCL_0459,plate4,Tolcapone,unclear,73,,,False,,,0.9272727272727272,True,0.9069220919944073,True,Terfenadine
CVCL_0459,plate4,Terfenadine,unclear,105,,,False,,,1.0,True,1.0558265736266836,False,Quinestrol
CVCL_0459,plate4,Aliskiren,unclear,94,,,False,,,0.9818181818181818,True,1.0539362468464295,False,Quinestrol
CVCL_0459,plate4,Fluvoxamine (maleate),unclear,46,,,False,,,0.6363636363636364,False,0.8389474903710539,True,Gemfibrozil
CVCL_0459,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,77,,,False,,,0.9818181818181818,True,0.9733093329685498,True,Terfenadine
CVCL_0459,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,83,,,False,,,1.0,True,1.0170415483990054,False,Quinestrol
CVCL_0459,plate4,Elagolix sodium,unclear,60,,,False,,,0.7272727272727273,False,0.8249425303768009,True,Quinestrol
CVCL_0459,plate4,Resveratrol,unclear,33,,,False,,,0.3090909090909091,False,0.8123467956176843,True,Terfenadine
CVCL_0459,plate4,Rapamycin,MTOR inhibitor,65,,,False,,,0.9090909090909091,True,0.9317163110661899,True,Quinestrol
CVCL_0459,plate4,Saquinavir,unclear,34,,,False,,,0.10909090909090909,False,0.7838675042648943,True,Quinestrol
CVCL_0459,plate4,Tofacitinib (citrate),JAK/STAT inhibitor,45,,,False,,,0.6909090909090909,False,0.89420984727671,True,Quinestrol
CVCL_0459,plate4,Thymol,unclear,36,,,False,,,0.4727272727272727,False,0.8277667250688311,True,Tolcapone
CVCL_0459,plate4,Almonertinib (hydrochloride),EGFR/ERBB inhibitor,52,,,False,,,0.8363636363636363,True,0.8773885098719072,True,Quinestrol
CVCL_0459,plate4,Darinaparsin,unclear,43,,,False,,,0.6909090909090909,False,0.827442017113542,True,Quinestrol
CVCL_0459,plate4,Vilanterol,Adrenoceptor agonist,43,,,False,,,0.5818181818181818,False,0.8732639435854637,True,Tolcapone
CVCL_0459,plate4,Lenalidomide (hemihydrate),unclear,34,,,False,,,0.4909090909090909,False,0.8177066544749584,True,Terfenadine
CVCL_0459,plate4,Azithromycin (hydrate),unclear,69,,,False,,,0.9272727272727272,True,0.8839871540822195,True,Terfenadine
CVCL_0459,plate4,Ritonavir,unclear,53,,,False,,,0.7454545454545455,False,0.8269146081569521,True,Terfenadine
CVCL_0459,plate4,Pentamidine (isethionate),unclear,44,,,False,,,0.6727272727272727,False,0.8845641980187499,True,Terfenadine
CVCL_0459,plate4,Adenosine,unclear,63,,,False,,,0.9636363636363636,True,0.9568431441466726,True,Terfenadine
CVCL_0459,plate4,Sulfisoxazole,unclear,69,,,False,,,0.9818181818181818,True,1.0082934930691907,False,Terfenadine
CVCL_0459,plate4,Norepinephrine (hydrochloride),Adrenoceptor agonist,46,,,False,,,0.7636363636363637,False,0.8634987864095987,True,Terfenadine
CVCL_0459,plate4,Larotrectinib,Other TK inhibitor,53,,,False,,,0.8727272727272727,True,0.8714495211887262,True,Terfenadine
CVCL_0459,plate4,Busulfan,DNA synthesis/repair inhibitor,36,,,False,,,0.23636363636363636,False,0.8642807444092179,True,Sulfisoxazole
CVCL_0459,plate4,Cepharanthine,unclear,36,,,False,,,0.36363636363636365,False,0.82828595013996,True,Aliskiren
CVCL_0459,plate4,Radotinib,Other TK inhibitor,43,,,False,,,0.6545454545454545,False,0.8687324917237339,True,Quinestrol
CVCL_0459,plate4,Triclosan,unclear,30,,,False,,,0.12727272727272726,False,0.8178714000719358,True,Terfenadine
CVCL_0459,plate4,Tucidinostat,HDAC inhibitor,42,,,False,,,0.7272727272727273,False,0.8252814541238304,True,Terfenadine
CVCL_0459,plate4,Bergenin,unclear,35,,,False,,,0.45454545454545453,False,0.8391921872947087,True,Aliskiren
CVCL_0459,plate4,Olanzapine,unclear,46,,,False,,,0.6909090909090909,False,0.8494600440003472,True,Terfenadine
CVCL_0459,plate4,Rimonabant,unclear,37,,,False,,,0.2909090909090909,False,0.7935525847195837,True,Terfenadine
CVCL_0459,plate4,Lumateperone (tosylate),unclear,34,,,False,,,0.509090909090909,False,0.7793148715788385,True,Terfenadine
CVCL_0459,plate4,Relugolix,unclear,31,,,False,,,0.10909090909090909,False,0.8352010353529332,True,Terfenadine
CVCL_0459,plate4,Homoharringtonine,Protein synthesis inhibitor,36,,,False,,,1.0,True,1.4286970528252214,False,Larotrectinib
CVCL_0459,plate4,Vinblastine (sulfate),Microtubule inhibitor,35,,,False,,,0.6,False,0.8444400309419523,True,Aliskiren
CVCL_0459,plate4,Pasireotide (acetate),unclear,33,,,False,,,0.6181818181818182,False,0.8116215877299967,True,Idarubicin (hydrochloride)
CVCL_0459,plate4,Riluzole hydrochloride,unclear,33,,,False,,,0.7090909090909091,False,0.8722394267437208,True,Terfenadine
CVCL_0459,plate4,Palmatine (chloride),unclear,41,,,False,,,0.36363636363636365,False,0.8077196567233091,True,Terfenadine
CVCL_0459,plate4,Isocorydine,unclear,41,,,False,,,0.6181818181818182,False,0.8063096734718169,True,Quinestrol
CVCL_0459,plate4,Raltitrexed,DNA synthesis/repair inhibitor,34,,,False,,,0.509090909090909,False,0.8157008609615236,True,Terfenadine
CVCL_0459,plate4,Furosemide,unclear,42,,,False,,,0.2545454545454545,False,0.8388519720373778,True,Terfenadine
CVCL_0459,plate4,Clotrimazole,unclear,30,,,False,,,0.10909090909090909,False,0.7842879395898789,True,Quinestrol
CVCL_0459,plate4,Sodium Salicylate,Cyclooxygenase inhibitor,31,,,False,,,0.3090909090909091,False,0.8126336614813163,True,Quinestrol
CVCL_0459,plate4,(R)-Verapamil (hydrochloride),unclear,42,,,False,,,0.9090909090909091,True,0.8866358959580931,True,Aliskiren
CVCL_0459,plate4,Pyridoxine,unclear,51,,,False,,,0.6545454545454545,False,0.9307387101347201,True,Terfenadine
CVCL_0459,plate4,Temsirolimus,MTOR inhibitor,58,,,False,,,1.0,True,1.0130639998720214,False,Terfenadine
CVCL_0459,plate4,Megestrol,unclear,38,,,False,,,0.6363636363636364,False,0.8103995188217635,True,Terfenadine
CVCL_0459,plate4,Diammonium Glycyrrhizinate,unclear,34,,,False,,,0.509090909090909,False,0.8532838413952919,True,Terfenadine
CVCL_0459,plate4,L-Thyroxine (sodium salt pentahydrate),unclear,33,,,False,,,0.05454545454545454,False,0.7613094084583782,True,Quinestrol
CVCL_0459,plate4,Ropivacaine (hydrochloride monohydrate),unclear,43,,,False,,,0.7090909090909091,False,0.8690205595320334,True,Terfenadine
CVCL_0459,plate4,Salicylic acid,Cyclooxygenase inhibitor,39,,,False,,,0.34545454545454546,False,0.7785467832023603,True,Terfenadine
CVCL_0504,plate4,Quinestrol,unclear,45,,,False,,,1.0,True,1.0041123560229606,False,Aliskiren
CVCL_0504,plate4,Tofacitinib,JAK/STAT inhibitor,33,,,False,,,0.1111111111111111,False,0.9420254367158326,True,Quinestrol
CVCL_0504,plate4,Tolcapone,unclear,47,,,False,,,0.7777777777777778,False,0.9837297489685859,True,Terfenadine
CVCL_0504,plate4,Terfenadine,unclear,53,,,False,,,1.0,True,1.0265264541625003,False,Tolcapone
CVCL_0504,plate4,Aliskiren,unclear,44,,,False,,,0.8888888888888888,True,1.0395854113472445,False,Quinestrol
CVCL_0504,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,30,,,False,,,0.6666666666666666,False,0.9567018854939869,True,Terfenadine
CVCL_0504,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,40,,,False,,,0.6666666666666666,False,0.975620148241416,True,Quinestrol
CVCL_0504,plate4,Azithromycin (hydrate),unclear,40,,,False,,,0.8888888888888888,True,0.9900789631911276,True,Quinestrol
CVCL_0504,plate4,Ritonavir,unclear,39,,,False,,,0.4444444444444444,False,0.9214498007470628,True,Quinestrol
CVCL_0504,plate4,Adenosine,unclear,35,,,False,,,0.6666666666666666,False,0.9040507205945864,True,Aliskiren
CVCL_0320,plate4,Quinestrol,unclear,30,,,False,,,0.0,False,0.9502850866246538,True,Aliskiren
CVCL_0320,plate4,Tolcapone,unclear,32,,,False,,,0.4,False,0.9332722090656712,True,S-Adenosyl-L-methionine (disulfate tosylate)
CVCL_0320,plate4,Aliskiren,unclear,47,,,False,,,0.8,True,1.0570196095093074,False,S-Adenosyl-L-methionine (disulfate tosylate)
CVCL_0320,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,37,,,False,,,1.0,True,0.9970911192540179,True,Tolcapone
CVCL_0320,plate4,Darinaparsin,unclear,33,,,False,,,1.0,True,1.0414982382805018,False,S-Adenosyl-L-methionine (disulfate tosylate)
CVCL_0320,plate4,Lenalidomide (hemihydrate),unclear,32,,,False,,,0.8,True,0.9589070649155085,True,Aliskiren
CVCL_1097,plate4,Quinestrol,unclear,49,,,False,,,0.9090909090909091,True,0.9905331056580049,True,Aliskiren
CVCL_1097,plate4,Tofacitinib,JAK/STAT inhibitor,36,,,False,,,0.6363636363636364,False,0.9641144633616823,True,Quinestrol
CVCL_1097,plate4,Trimetrexate,DNA synthesis/repair inhibitor,31,,,False,,,0.36363636363636365,False,0.8621909899762964,True,Elagolix sodium
CVCL_1097,plate4,Gemfibrozil,unclear,41,,,False,,,0.7272727272727273,False,0.9621300892342701,True,Quinestrol
CVCL_1097,plate4,Tolcapone,unclear,34,,,False,,,0.0,False,0.9152883289185092,True,Quinestrol
CVCL_1097,plate4,Terfenadine,unclear,39,,,False,,,0.2727272727272727,False,0.904215136355564,True,Elagolix sodium
CVCL_1097,plate4,Aliskiren,unclear,45,,,False,,,1.0,True,1.0253717868668333,False,Quinestrol
CVCL_1097,plate4,Elagolix sodium,unclear,49,,,False,,,1.0,True,0.9759612161156443,True,Quinestrol
CVCL_1097,plate4,Azithromycin (hydrate),unclear,33,,,False,,,0.6363636363636364,False,0.9366877431688349,True,Aliskiren
CVCL_1097,plate4,Ritonavir,unclear,35,,,False,,,0.2727272727272727,False,0.8991934629368397,True,Quinestrol
CVCL_1097,plate4,Adenosine,unclear,42,,,False,,,1.0,True,0.9908729770363953,True,Quinestrol
CVCL_1097,plate4,Sulfisoxazole,unclear,36,,,False,,,0.7272727272727273,False,0.9297271727638208,True,Elagolix sodium
CVCL_1666,plate4,Tolcapone,unclear,34,,,False,,,0.4,False,0.918844370294319,True,Terfenadine
CVCL_1666,plate4,Terfenadine,unclear,36,,,False,,,1.0,True,0.9620231581374786,True,Aliskiren
CVCL_1666,plate4,Aliskiren,unclear,38,,,False,,,1.0,True,0.9580718734261611,True,Terfenadine
CVCL_1666,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,32,,,False,,,0.4,False,0.9417162094076993,True,Aliskiren
CVCL_1666,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,41,,,False,,,1.0,True,1.1076223444306663,False,Aliskiren
CVCL_1666,plate4,Sulfisoxazole,unclear,31,,,False,,,0.0,False,0.9247946837857517,True,Aliskiren
CVCL_0293,plate4,Quinestrol,unclear,58,,,False,,,1.0,True,0.9811462429283303,True,Aliskiren
CVCL_0293,plate4,Tofacitinib,JAK/STAT inhibitor,31,,,False,,,0.2608695652173913,False,0.8280983204033832,True,Quinestrol
CVCL_0293,plate4,Trimetrexate,DNA synthesis/repair inhibitor,35,,,False,,,0.6521739130434783,False,0.9896737038399153,True,Quinestrol
CVCL_0293,plate4,Gemfibrozil,unclear,33,,,False,,,0.34782608695652173,False,0.8535831149776851,True,Quinestrol
CVCL_0293,plate4,18β-Glycyrrhetinic acid,unclear,30,,,False,,,0.5652173913043478,False,0.9434624078776244,True,Tolcapone
CVCL_0293,plate4,Tolcapone,unclear,58,,,False,,,0.9565217391304348,True,1.0642519361500626,False,Quinestrol
CVCL_0293,plate4,Terfenadine,unclear,46,,,False,,,0.9565217391304348,True,0.9872774505489845,True,Quinestrol
CVCL_0293,plate4,Aliskiren,unclear,54,,,False,,,0.9565217391304348,True,0.9789977685047753,True,Quinestrol
CVCL_0293,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,36,,,False,,,0.782608695652174,False,0.8970403888459453,True,Tolcapone
CVCL_0293,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,42,,,False,,,0.9130434782608695,True,0.9225362655283069,True,Quinestrol
CVCL_0293,plate4,Elagolix sodium,unclear,39,,,False,,,0.9130434782608695,True,0.8931870897306288,True,Aliskiren
CVCL_0293,plate4,Resveratrol,unclear,32,,,False,,,0.21739130434782608,False,0.867643761152207,True,Quinestrol
CVCL_0293,plate4,Rapamycin,MTOR inhibitor,38,,,False,,,0.782608695652174,False,0.9073912340226764,True,Aliskiren
CVCL_0293,plate4,Tofacitinib (citrate),JAK/STAT inhibitor,39,,,False,,,0.8695652173913043,True,0.9162527752892821,True,Quinestrol
CVCL_0293,plate4,Thymol,unclear,30,,,False,,,0.34782608695652173,False,0.8745171361840348,True,Aliskiren
CVCL_0293,plate4,Almonertinib (hydrochloride),EGFR/ERBB inhibitor,37,,,False,,,0.5652173913043478,False,0.8916141077439761,True,Aliskiren
CVCL_0293,plate4,Darinaparsin,unclear,30,,,False,,,0.17391304347826086,False,0.8367399562229935,True,Quinestrol
CVCL_0293,plate4,Azithromycin (hydrate),unclear,33,,,False,,,0.5217391304347826,False,0.9115761055601309,True,Quinestrol
CVCL_0293,plate4,Ritonavir,unclear,39,,,False,,,0.6086956521739131,False,0.9040827763469261,True,Quinestrol
CVCL_0293,plate4,Adenosine,unclear,31,,,False,,,0.17391304347826086,False,0.8450370407629845,True,Quinestrol
CVCL_0293,plate4,Sulfisoxazole,unclear,36,,,False,,,0.5652173913043478,False,0.9041540716655055,True,Quinestrol
CVCL_0293,plate4,Homoharringtonine,Protein synthesis inhibitor,31,,,False,,,0.9565217391304348,True,1.0533372475518599,False,Tolcapone
CVCL_0293,plate4,Riluzole hydrochloride,unclear,32,,,False,,,0.30434782608695654,False,0.8715695052552147,True,Quinestrol
CVCL_0293,plate4,Isocorydine,unclear,30,,,False,,,0.13043478260869565,False,0.8382864524812944,True,Quinestrol
CVCL_0480,plate4,Quinestrol,unclear,60,,,False,,,0.8260869565217391,True,0.9604966853791986,True,Aliskiren
CVCL_0480,plate4,Tofacitinib,JAK/STAT inhibitor,36,,,False,,,0.34782608695652173,False,0.8589559467693989,True,Tolcapone
CVCL_0480,plate4,Trimetrexate,DNA synthesis/repair inhibitor,49,,,False,,,0.9130434782608695,True,0.9842557427420959,True,Tolcapone
CVCL_0480,plate4,Gemfibrozil,unclear,55,,,False,,,0.9130434782608695,True,0.9831458253053452,True,Aliskiren
CVCL_0480,plate4,18β-Glycyrrhetinic acid,unclear,37,,,False,,,0.6086956521739131,False,0.9402288184821949,True,Tolcapone
CVCL_0480,plate4,Tolcapone,unclear,60,,,False,,,1.0,True,0.9795623590797965,True,Aliskiren
CVCL_0480,plate4,Terfenadine,unclear,56,,,False,,,0.9565217391304348,True,0.9727105979697471,True,Tolcapone
CVCL_0480,plate4,Aliskiren,unclear,60,,,False,,,1.0,True,1.080240997633302,False,Tolcapone
CVCL_0480,plate4,Fluvoxamine (maleate),unclear,32,,,False,,,0.21739130434782608,False,0.876435010807559,True,Aliskiren
CVCL_0480,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,38,,,False,,,0.6521739130434783,False,0.9639689228030816,True,Tolcapone
CVCL_0480,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,48,,,False,,,0.782608695652174,False,0.8917462270805248,True,Aliskiren
CVCL_0480,plate4,Elagolix sodium,unclear,41,,,False,,,0.9130434782608695,True,0.9248374136697594,True,Quinestrol
CVCL_0480,plate4,Rapamycin,MTOR inhibitor,38,,,False,,,0.6956521739130435,False,0.9315805779652298,True,Aliskiren
CVCL_0480,plate4,Tofacitinib (citrate),JAK/STAT inhibitor,38,,,False,,,0.8260869565217391,True,0.9007890178482858,True,Quinestrol
CVCL_0480,plate4,Almonertinib (hydrochloride),EGFR/ERBB inhibitor,36,,,False,,,0.5217391304347826,False,0.9424288067366048,True,Tofacitinib (citrate)
CVCL_0480,plate4,Darinaparsin,unclear,44,,,False,,,1.0,True,0.9279814351315845,True,Tolcapone
CVCL_0480,plate4,Ritonavir,unclear,47,,,False,,,0.8260869565217391,True,0.9648692466441438,True,Aliskiren
CVCL_0480,plate4,Pentamidine (isethionate),unclear,36,,,False,,,0.4782608695652174,False,0.9202954107404555,True,Quinestrol
CVCL_0480,plate4,Adenosine,unclear,49,,,False,,,0.8260869565217391,True,0.9186628530159782,True,Aliskiren
CVCL_0480,plate4,Sulfisoxazole,unclear,43,,,False,,,0.782608695652174,False,0.913862516215406,True,Quinestrol
CVCL_0480,plate4,Norepinephrine (hydrochloride),Adrenoceptor agonist,30,,,False,,,0.17391304347826086,False,0.8687698549369772,True,Quinestrol
CVCL_0480,plate4,Palmatine (chloride),unclear,38,,,False,,,0.5652173913043478,False,0.9275123013464657,True,Elagolix sodium
CVCL_0480,plate4,(R)-Verapamil (hydrochloride),unclear,32,,,False,,,0.21739130434782608,False,0.9043107102720788,True,Darinaparsin
CVCL_0480,plate4,Temsirolimus,MTOR inhibitor,32,,,False,,,0.21739130434782608,False,0.9066451498463294,True,Tolcapone
CVCL_1635,plate4,Quinestrol,unclear,33,,,False,,,0.5,False,1.0076303772265884,False,Ritonavir
CVCL_1635,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,33,,,False,,,1.0,True,1.081984409389207,False,Ritonavir
CVCL_1635,plate4,Ritonavir,unclear,31,,,False,,,1.0,True,1.003286507755138,False,Quinestrol
CVCL_1098,plate4,Quinestrol,unclear,44,,,False,,,1.0,True,1.0845662991067877,False,Aliskiren
CVCL_1098,plate4,Aliskiren,unclear,35,,,False,,,0.75,False,0.9255192488318803,True,Quinestrol
CVCL_1098,plate4,Ritonavir,unclear,34,,,False,,,0.75,False,0.9687094873083855,True,Quinestrol
CVCL_1098,plate4,Pentamidine (isethionate),unclear,32,,,False,,,0.75,False,0.9409074249085142,True,Quinestrol
CVCL_1098,plate4,Palmatine (chloride),unclear,32,,,False,,,0.25,False,0.8930119722877908,True,Quinestrol
CVCL_0366,plate4,Quinestrol,unclear,35,,,False,,,1.0,True,1.1250172787581159,False,Terfenadine
CVCL_0366,plate4,Trimetrexate,DNA synthesis/repair inhibitor,31,,,False,,,1.0,True,1.0041880150375726,False,Terfenadine
CVCL_0366,plate4,Tolcapone,unclear,30,,,False,,,1.0,True,1.0177885062139915,False,Terfenadine
CVCL_0366,plate4,Terfenadine,unclear,40,,,False,,,1.0,True,1.049797642787514,False,Tolcapone
CVCL_0366,plate4,S-Adenosyl-L-methionine (disulfate tosylate),unclear,31,,,False,,,0.25,False,0.9695713310880715,True,Tolcapone
CVCL_0371,plate4,Quinestrol,unclear,45,,,False,,,1.0,True,1.0891467240774977,False,Gemfibrozil
CVCL_0371,plate4,Tofacitinib,JAK/STAT inhibitor,38,,,False,,,0.8181818181818182,True,0.9950818493168626,True,Gemfibrozil
CVCL_0371,plate4,Trimetrexate,DNA synthesis/repair inhibitor,32,,,False,,,0.5454545454545454,False,0.9204277051243861,True,Gemfibrozil
CVCL_0371,plate4,Gemfibrozil,unclear,47,,,False,,,1.0,True,1.024003414492366,False,Tolcapone
CVCL_0371,plate4,Tolcapone,unclear,39,,,False,,,0.6363636363636364,False,0.9427478516518385,True,Gemfibrozil
CVCL_0371,plate4,Terfenadine,unclear,40,,,False,,,0.7272727272727273,False,1.0174673241807637,False,Tolcapone
CVCL_0371,plate4,Aliskiren,unclear,36,,,False,,,0.8181818181818182,True,0.943736898661138,True,Tolcapone
CVCL_0371,plate4,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,34,,,False,,,1.0,True,1.0054014282440435,False,Tofacitinib
CVCL_0371,plate4,Rapamycin,MTOR inhibitor,30,,,False,,,0.6363636363636364,False,0.9221656393412104,True,Ritonavir
CVCL_0371,plate4,Darinaparsin,unclear,30,,,False,,,0.09090909090909091,False,0.8540549425729447,True,Quinestrol
CVCL_0371,plate4,Azithromycin (hydrate),unclear,35,,,False,,,0.6363636363636364,False,1.007019761701996,False,Aliskiren
CVCL_0371,plate4,Ritonavir,unclear,35,,,False,,,0.18181818181818182,False,0.9562017520955819,True,Rapamycin
CVCL_0023,plate4,Quinestrol,unclear,50,,,False,,,0.8636363636363636,True,0.9665352865886859,True,Fluvoxamine (maleate)
CVCL_0023,plate4,Tofacitinib,JAK/STAT inhibitor,37,,,False,,,0.22727272727272727,False,0.8907091962660256,True,Terfenadine
CVCL_0023,plate4,Trimetrexate,DNA synthesis/repair inhibitor,41,,,False,,,0.8181818181818182,True,0.9096818373099077,True,Terfenadine
