tier,cell_line,plate,drug,n_total,n_selection,n_strength_used,e_distance,perm_p,significant,distinctiveness
tier1_seen_conditions,CVCL_0131,plate4,Resveratrol,27,27,12,0.236661224154199,0.004975124378109453,True,0.9583333333333334
tier1_seen_conditions,CVCL_0131,plate4,Rapamycin,27,27,12,0.2635870747146747,0.004975124378109453,True,0.9444444444444444
tier1_seen_conditions,CVCL_0131,plate4,Ritonavir,28,28,12,0.10763685386830169,0.1044776119402985,False,0.8888888888888888
tier1_seen_conditions,CVCL_0131,plate4,Adenosine,28,28,12,0.11433784178084494,0.14427860696517414,False,0.4166666666666667
tier1_seen_conditions,CVCL_0131,plate4,Lidocaine (hydrochloride),16,16,12,0.11964689408758922,0.0945273631840796,False,0.3055555555555556
tier1_seen_conditions,CVCL_0131,plate4,Tofacitinib,29,29,12,0.10612023659057179,0.14427860696517414,False,1.0
tier1_seen_conditions,CVCL_0131,plate4,Cepharanthine,29,29,12,0.04499278524805739,0.25870646766169153,False,0.6805555555555556
tier1_seen_conditions,CVCL_0131,plate4,Adagrasib,26,26,12,-0.018763102940219767,0.5124378109452736,False,0.9444444444444444
tier1_seen_conditions,CVCL_0131,plate4,8-Hydroxyquinoline,28,28,12,0.08226218654250772,0.1691542288557214,False,0.9027777777777778
tier1_seen_conditions,CVCL_0131,plate4,Chlorhexidine (diacetate),27,27,12,0.13397750343630577,0.09950248756218906,False,0.9583333333333334
tier1_seen_conditions,CVCL_0131,plate4,Trifluridine,27,27,12,0.05274600033717647,0.2537313432835821,False,0.5555555555555556
tier1_seen_conditions,CVCL_0131,plate4,Retinoic acid,28,28,12,0.5011048276283301,0.004975124378109453,True,0.9861111111111112
tier1_seen_conditions,CVCL_0131,plate4,Vinblastine (sulfate),29,29,12,0.1629029912273463,0.024875621890547265,True,1.0
tier1_seen_conditions,CVCL_0131,plate4,Pasireotide (acetate),27,27,12,0.09097462029365211,0.20398009950248755,False,0.9583333333333334
tier1_seen_conditions,CVCL_0131,plate4,Berberine (chloride hydrate),14,14,12,0.08476553644974061,0.19402985074626866,False,0.09722222222222222
tier1_seen_conditions,CVCL_0131,plate4,Medroxyprogesterone acetate,15,15,12,0.2441284339197871,0.01990049751243781,True,0.6388888888888888
tier1_seen_conditions,CVCL_0131,plate4,Neratinib (maleate),24,24,12,0.13991477716988143,0.04975124378109453,True,1.0
tier1_seen_conditions,CVCL_0131,plate4,Sinomenine,14,14,12,-0.01695571630019721,0.5174129353233831,False,0.06944444444444445
tier1_seen_conditions,CVCL_0131,plate4,Goserelin (acetate),17,17,12,0.11281579866142444,0.11442786069651742,False,0.625
tier1_seen_conditions,CVCL_0131,plate4,Fusidic acid,21,21,12,0.08146170804813124,0.24378109452736318,False,0.5694444444444444
tier1_seen_conditions,CVCL_0131,plate4,Balsalazide (sodium hydrate),14,14,12,0.379178440573801,0.004975124378109453,True,0.4444444444444444
tier1_seen_conditions,CVCL_0131,plate4,Cloxacillin (sodium),28,28,12,0.12701425528023513,0.0845771144278607,False,0.9722222222222222
tier1_seen_conditions,CVCL_0131,plate4,Artesunate,23,23,12,0.04793010064208758,0.2537313432835821,False,0.75
tier1_seen_conditions,CVCL_0131,plate4,Pyridoxine (hydrochloride),15,15,12,0.24806320715960162,0.014925373134328358,True,0.013888888888888888
tier1_seen_conditions,CVCL_0131,plate4,Folic acid,20,20,12,0.3704144496921735,0.004975124378109453,True,0.6944444444444444
tier1_seen_conditions,CVCL_0131,plate4,Adenine,24,24,12,0.23735170774304137,0.014925373134328358,True,0.8055555555555556
tier1_seen_conditions,CVCL_0131,plate4,Amsacrine,19,19,12,0.24356487453004938,0.01990049751243781,True,0.4305555555555556
tier1_seen_conditions,CVCL_0131,plate4,Cysteamine (hydrochloride),29,29,12,0.15311634737959068,0.04975124378109453,True,0.8194444444444444
tier1_seen_conditions,CVCL_0152,plate4,Quinestrol,28,28,12,0.12124273900343319,0.0845771144278607,False,0.9066666666666666
tier1_seen_conditions,CVCL_0152,plate4,Tofacitinib,27,27,12,0.005017397339678098,0.4975124378109453,False,0.88
tier1_seen_conditions,CVCL_0152,plate4,Trimetrexate,26,26,12,-0.06707369598196067,0.6965174129353234,False,0.8133333333333334
tier1_seen_conditions,CVCL_0152,plate4,Gemfibrozil,25,25,12,0.08556405001986711,0.16417910447761194,False,0.56
tier1_seen_conditions,CVCL_0152,plate4,Terfenadine,24,24,12,0.05418190546588342,0.3034825870646766,False,0.8266666666666667
tier1_seen_conditions,CVCL_0152,plate4,Fluvoxamine (maleate),27,27,12,0.0464178635593715,0.31343283582089554,False,0.76
tier1_seen_conditions,CVCL_0152,plate4,S-Adenosyl-L-methionine (disulfate tosylate),27,27,12,-0.005426333383750759,0.5024875621890548,False,0.6533333333333333
tier1_seen_conditions,CVCL_0152,plate4,Idarubicin (hydrochloride),26,26,12,0.1271675139084003,0.11940298507462686,False,0.56
tier1_seen_conditions,CVCL_0152,plate4,Resveratrol,25,25,12,-0.005486768326944613,0.4527363184079602,False,0.9866666666666667
tier1_seen_conditions,CVCL_0152,plate4,Rapamycin,26,26,12,0.24409469493121527,0.03482587064676617,True,0.8933333333333333
tier1_seen_conditions,CVCL_0152,plate4,Tofacitinib (citrate),27,27,12,0.18820622692117084,0.04477611940298507,True,0.84
tier1_seen_conditions,CVCL_0152,plate4,Thymol,26,26,12,-0.006654192234320178,0.4925373134328358,False,0.6533333333333333
tier1_seen_conditions,CVCL_0152,plate4,Darinaparsin,25,25,12,0.10962429029757281,0.09950248756218906,False,0.7466666666666667
tier1_seen_conditions,CVCL_0152,plate4,Vilanterol,24,24,12,0.07763699293908388,0.208955223880597,False,0.56
tier1_seen_conditions,CVCL_0152,plate4,Lenalidomide (hemihydrate),28,28,12,0.11438478180356348,0.13432835820895522,False,0.8266666666666667
tier1_seen_conditions,CVCL_0152,plate4,Ritonavir,27,27,12,-0.032849485586581295,0.6467661691542289,False,0.5466666666666666
tier1_seen_conditions,CVCL_0152,plate4,Adenosine,28,28,12,0.040159764105018425,0.3333333333333333,False,0.4666666666666667
tier1_seen_conditions,CVCL_0152,plate4,Sulfisoxazole,27,27,12,-0.08411202309910593,0.8059701492537313,False,0.7733333333333333
tier1_seen_conditions,CVCL_0152,plate4,Ciclopirox,29,29,12,0.08954198250565959,0.11940298507462686,False,1.0
tier1_seen_conditions,CVCL_0152,plate4,Lidocaine (hydrochloride),28,28,12,-0.05305188177663567,0.5870646766169154,False,0.8666666666666667
tier1_seen_conditions,CVCL_0152,plate4,Demeclocycline,28,28,12,0.1746603933763744,0.07960199004975124,False,0.72
tier1_seen_conditions,CVCL_0152,plate4,Mitoxantrone (dihydrochloride),28,28,12,-0.008310003972114899,0.527363184079602,False,0.8133333333333334
tier1_seen_conditions,CVCL_0152,plate4,Larotrectinib,27,27,12,0.012311499343370613,0.40298507462686567,False,0.56
tier1_seen_conditions,CVCL_0152,plate4,Radotinib,25,25,12,0.07146757351307365,0.23880597014925373,False,0.8533333333333334
tier1_seen_conditions,CVCL_0152,plate4,Triclosan,26,26,12,0.04614650358783834,0.2885572139303483,False,0.5733333333333334
tier1_seen_conditions,CVCL_0152,plate4,Tucidinostat,26,26,12,0.1056299019978777,0.09950248756218906,False,0.44
tier1_seen_conditions,CVCL_0152,plate4,Bergenin,27,27,12,-0.013333620665497037,0.42786069651741293,False,0.36
tier1_seen_conditions,CVCL_0152,plate4,Triamcinolone,28,28,12,-0.02572242756518861,0.527363184079602,False,0.88
tier1_seen_conditions,CVCL_0152,plate4,Olanzapine,29,29,12,-0.036332802432546885,0.5870646766169154,False,0.5066666666666667
tier1_seen_conditions,CVCL_0152,plate4,Rimonabant,29,29,12,0.023215590931998875,0.3333333333333333,False,0.9333333333333333
tier1_seen_conditions,CVCL_0152,plate4,Pentagastrin,25,25,12,0.15061004317019488,0.03980099502487562,True,0.32
tier1_seen_conditions,CVCL_0152,plate4,Lumateperone (tosylate),27,27,12,-0.021824828566742838,0.5522388059701493,False,0.8666666666666667
tier1_seen_conditions,CVCL_0152,plate4,Relugolix,24,24,12,0.11469120191598137,0.14925373134328357,False,0.7066666666666667
tier1_seen_conditions,CVCL_0152,plate4,Homoharringtonine,28,28,12,0.044961565890204724,0.29850746268656714,False,0.92
tier1_seen_conditions,CVCL_0152,plate4,Hexylresorcinol,25,25,12,0.0275825284935447,0.36318407960199006,False,0.49333333333333335
tier1_seen_conditions,CVCL_0152,plate4,Riluzole hydrochloride,26,26,12,0.2668585168978286,0.004975124378109453,True,0.56
tier1_seen_conditions,CVCL_0152,plate4,Palmatine (chloride),27,27,12,0.08119896154309991,0.2537313432835821,False,0.4266666666666667
tier1_seen_conditions,CVCL_0152,plate4,Isocorydine,29,29,12,0.03887565185339703,0.32338308457711445,False,0.9733333333333334
tier1_seen_conditions,CVCL_0152,plate4,Raltitrexed,26,26,12,0.12486580128839186,0.1691542288557214,False,0.96
tier1_seen_conditions,CVCL_0152,plate4,Furosemide,27,27,12,0.020390263553609955,0.3681592039800995,False,0.9333333333333333
tier1_seen_conditions,CVCL_0152,plate4,Sodium Salicylate,28,28,12,0.1649028587418364,0.13432835820895522,False,0.96
tier1_seen_conditions,CVCL_0152,plate4,Gallic acid (hydrate),26,26,12,-0.04916594795186491,0.6417910447761194,False,0.9733333333333334
tier1_seen_conditions,CVCL_0152,plate4,Acetohexamide,25,25,12,0.022894046172966753,0.3880597014925373,False,0.8933333333333333
tier1_seen_conditions,CVCL_0152,plate4,Temsirolimus,27,27,12,0.05516266990037799,0.23383084577114427,False,0.9866666666666667
tier1_seen_conditions,CVCL_0152,plate4,Megestrol,27,27,12,0.06445567322382573,0.20398009950248755,False,0.76
tier1_seen_conditions,CVCL_0152,plate4,Diammonium Glycyrrhizinate,27,27,12,-0.0317559373687466,0.5621890547263682,False,0.7333333333333333
tier1_seen_conditions,CVCL_0152,plate4,Ropivacaine (hydrochloride monohydrate),27,27,12,0.003364518809878092,0.5124378109452736,False,0.76
tier1_seen_conditions,CVCL_0152,plate4,Elagolix sodium,28,28,12,0.11469178160514559,0.0845771144278607,False,0.8266666666666667
tier1_seen_conditions,CVCL_0152,plate4,Pentamidine (isethionate),28,28,12,0.09841318185050163,0.15920398009950248,False,0.9333333333333333
tier1_seen_conditions,CVCL_0152,plate4,Norepinephrine (hydrochloride),29,29,12,0.04786793781612175,0.2736318407960199,False,0.64
tier1_seen_conditions,CVCL_0152,plate4,18β-Glycyrrhetinic acid,29,29,12,-0.01281211371236246,0.527363184079602,False,0.8133333333333334
tier1_seen_conditions,CVCL_0152,plate4,Cepharanthine,29,29,12,0.05202588911274297,0.3582089552238806,False,0.68
tier1_seen_conditions,CVCL_0152,plate4,8-Hydroxyquinoline,28,28,12,0.11193627183808275,0.0845771144278607,False,0.8533333333333334
tier1_seen_conditions,CVCL_0152,plate4,Chlorhexidine (diacetate),28,28,12,0.052729431996363374,0.26865671641791045,False,0.84
tier1_seen_conditions,CVCL_0152,plate4,Retinoic acid,27,27,12,0.26052992972796574,0.04477611940298507,True,0.7733333333333333
tier1_seen_conditions,CVCL_0152,plate4,Vinblastine (sulfate),28,28,12,0.004419252694374265,0.5074626865671642,False,1.0
tier1_seen_conditions,CVCL_0152,plate4,Pasireotide (acetate),25,25,12,0.19248120836167537,0.05970149253731343,False,0.6933333333333334
tier1_seen_conditions,CVCL_0152,plate4,Allantoin,17,17,12,-0.004186796778096635,0.417910447761194,False,0.12
tier1_seen_conditions,CVCL_0152,plate4,Bimatoprost,24,24,12,0.018507305362870596,0.4527363184079602,False,0.17333333333333334
tier1_seen_conditions,CVCL_0152,plate4,Medroxyprogesterone acetate,21,21,12,0.1156785331737531,0.11442786069651742,False,0.88
tier1_seen_conditions,CVCL_0152,plate4,Neratinib (maleate),22,22,12,0.03200958219880512,0.3681592039800995,False,0.92
tier1_seen_conditions,CVCL_0152,plate4,Sinomenine,13,13,12,0.13720271284597096,0.11442786069651742,False,0.04
tier1_seen_conditions,CVCL_0152,plate4,Goserelin (acetate),26,26,12,0.1080321004279412,0.14925373134328357,False,0.28
tier1_seen_conditions,CVCL_0152,plate4,Fusidic acid,28,28,12,0.08290439089491031,0.17412935323383086,False,0.36
tier1_seen_conditions,CVCL_0152,plate4,Balsalazide (sodium hydrate),16,16,12,0.32132999044179655,0.03482587064676617,True,0.30666666666666664
tier1_seen_conditions,CVCL_0152,plate4,Cloxacillin (sodium),27,27,12,0.27121655402076605,0.014925373134328358,True,0.6266666666666667
tier1_seen_conditions,CVCL_0152,plate4,Artesunate,28,28,12,0.24321830806475297,0.03980099502487562,True,0.8133333333333334
tier1_seen_conditions,CVCL_0152,plate4,Pyridoxine (hydrochloride),26,26,12,0.11633513257348937,0.10945273631840796,False,0.96
tier1_seen_conditions,CVCL_0152,plate4,Folic acid,21,21,12,0.06826622276990513,0.22388059701492538,False,0.13333333333333333
tier1_seen_conditions,CVCL_0152,plate4,Selinexor,21,21,12,0.07246921599451106,0.23880597014925373,False,0.13333333333333333
tier1_seen_conditions,CVCL_0152,plate4,Adenine,22,22,12,0.05217503778442456,0.263681592039801,False,0.4266666666666667
tier1_seen_conditions,CVCL_0152,plate4,Gallic acid,17,17,12,0.35624277834901186,0.03980099502487562,True,0.6933333333333334
tier1_seen_conditions,CVCL_0152,plate4,Amsacrine,25,25,12,0.39619112438671067,0.009950248756218905,True,0.9066666666666666
tier1_seen_conditions,CVCL_0152,plate4,Trifluridine,29,29,12,0.024025773025863728,0.3681592039800995,False,0.8
tier1_seen_conditions,CVCL_0152,plate4,Cysteamine (hydrochloride),28,28,12,-0.048360332478047496,0.7164179104477612,False,1.0
tier1_seen_conditions,CVCL_1550,plate4,Quinestrol,27,27,12,0.14806742377068538,0.08955223880597014,False,0.88
tier1_seen_conditions,CVCL_1550,plate4,Trimetrexate,25,25,12,-0.02229479043615612,0.5373134328358209,False,0.5066666666666667
tier1_seen_conditions,CVCL_1550,plate4,Gemfibrozil,28,28,12,0.010349818072965533,0.4079601990049751,False,0.7066666666666667
tier1_seen_conditions,CVCL_1550,plate4,18β-Glycyrrhetinic acid,26,26,12,-0.009800114408577087,0.48756218905472637,False,0.52
tier1_seen_conditions,CVCL_1550,plate4,Terfenadine,26,26,12,-0.05858170523753259,0.736318407960199,False,0.56
tier1_seen_conditions,CVCL_1550,plate4,S-Adenosyl-L-methionine (disulfate tosylate),24,24,12,0.06172416728470154,0.3034825870646766,False,0.49333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Idarubicin (hydrochloride),28,28,12,0.30259470411315803,0.024875621890547265,True,0.92
tier1_seen_conditions,CVCL_1550,plate4,Elagolix sodium,25,25,12,0.22256533153893265,0.03980099502487562,True,0.8266666666666667
tier1_seen_conditions,CVCL_1550,plate4,Rapamycin,28,28,12,0.3905420418130898,0.004975124378109453,True,0.9733333333333334
tier1_seen_conditions,CVCL_1550,plate4,Thymol,27,27,12,0.05267207626580017,0.29850746268656714,False,0.8
tier1_seen_conditions,CVCL_1550,plate4,Vilanterol,27,27,12,0.14053860559988962,0.12437810945273632,False,0.7733333333333333
tier1_seen_conditions,CVCL_1550,plate4,Lenalidomide (hemihydrate),27,27,12,0.056844337313592064,0.22885572139303484,False,0.6
tier1_seen_conditions,CVCL_1550,plate4,Ritonavir,25,25,12,0.016843573045269622,0.35323383084577115,False,0.38666666666666666
tier1_seen_conditions,CVCL_1550,plate4,Pentamidine (isethionate),26,26,12,0.16003565451578794,0.14925373134328357,False,0.8133333333333334
tier1_seen_conditions,CVCL_1550,plate4,Norepinephrine (hydrochloride),27,27,12,-0.0016884975194404461,0.4975124378109453,False,0.49333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Ciclopirox,27,27,12,0.16208226094855505,0.0845771144278607,False,1.0
tier1_seen_conditions,CVCL_1550,plate4,Demeclocycline,25,25,12,0.1270666039800652,0.0845771144278607,False,0.84
tier1_seen_conditions,CVCL_1550,plate4,Mitoxantrone (dihydrochloride),24,24,12,0.06928140236348668,0.23880597014925373,False,0.28
tier1_seen_conditions,CVCL_1550,plate4,Larotrectinib,27,27,12,0.5636700789087268,0.004975124378109453,True,0.68
tier1_seen_conditions,CVCL_1550,plate4,Busulfan,26,26,12,0.3362642992481124,0.024875621890547265,True,0.8133333333333334
tier1_seen_conditions,CVCL_1550,plate4,Cepharanthine,29,29,12,0.24244383810593284,0.05472636815920398,False,1.0
tier1_seen_conditions,CVCL_1550,plate4,Radotinib,27,27,12,0.04794789697647417,0.26865671641791045,False,0.5466666666666666
tier1_seen_conditions,CVCL_1550,plate4,Triclosan,24,24,12,0.17167394455154827,0.0845771144278607,False,0.8533333333333334
tier1_seen_conditions,CVCL_1550,plate4,Tucidinostat,28,28,12,0.4057022531587773,0.009950248756218905,True,0.7866666666666666
tier1_seen_conditions,CVCL_1550,plate4,Bergenin,26,26,12,0.18995493814764508,0.07960199004975124,False,0.76
tier1_seen_conditions,CVCL_1550,plate4,Allantoin,23,23,12,0.15558443566928126,0.06965174129353234,False,0.4533333333333333
tier1_seen_conditions,CVCL_1550,plate4,Bimatoprost,28,28,12,0.20562387812772265,0.05472636815920398,False,1.0
tier1_seen_conditions,CVCL_1550,plate4,Triamcinolone,27,27,12,0.3499800127273254,0.014925373134328358,True,0.76
tier1_seen_conditions,CVCL_1550,plate4,Olanzapine,29,29,12,0.3128859247089224,0.01990049751243781,True,1.0
tier1_seen_conditions,CVCL_1550,plate4,Rimonabant,27,27,12,0.3214083941064949,0.014925373134328358,True,0.8
tier1_seen_conditions,CVCL_1550,plate4,Lumateperone (tosylate),27,27,12,-0.05642480125170657,0.6517412935323383,False,0.88
tier1_seen_conditions,CVCL_1550,plate4,Relugolix,24,24,12,0.18446556715050733,0.08955223880597014,False,0.38666666666666666
tier1_seen_conditions,CVCL_1550,plate4,Homoharringtonine,28,28,12,0.21352317742939952,0.024875621890547265,True,1.0
tier1_seen_conditions,CVCL_1550,plate4,Hexylresorcinol,28,28,12,0.35810202296976,0.009950248756218905,True,0.8933333333333333
tier1_seen_conditions,CVCL_1550,plate4,Palmatine (chloride),29,29,12,0.12957399091998667,0.12437810945273632,False,0.4
tier1_seen_conditions,CVCL_1550,plate4,Isocorydine,24,24,12,0.27563367899836066,0.04975124378109453,True,0.5066666666666667
tier1_seen_conditions,CVCL_1550,plate4,Raltitrexed,26,26,12,-0.013511986640814655,0.5124378109452736,False,0.7333333333333333
tier1_seen_conditions,CVCL_1550,plate4,Furosemide,28,28,12,0.015043606851971703,0.4129353233830846,False,0.49333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Clotrimazole,28,28,12,0.3480412884374786,0.029850746268656716,True,0.9733333333333334
tier1_seen_conditions,CVCL_1550,plate4,Sodium Salicylate,25,25,12,0.09225276086350753,0.18407960199004975,False,0.25333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Acetohexamide,26,26,12,0.009836869263557091,0.39303482587064675,False,0.3333333333333333
tier1_seen_conditions,CVCL_1550,plate4,Diammonium Glycyrrhizinate,28,28,12,0.09211778105468404,0.11940298507462686,False,0.9866666666666667
tier1_seen_conditions,CVCL_1550,plate4,L-Thyroxine (sodium salt pentahydrate),25,25,12,0.24940159997239597,0.05472636815920398,False,0.8133333333333334
tier1_seen_conditions,CVCL_1550,plate4,Ropivacaine (hydrochloride monohydrate),25,25,12,0.2238505152267578,0.05970149253731343,False,0.36
tier1_seen_conditions,CVCL_1550,plate4,Salicylic acid,27,27,12,0.4374930542264881,0.004975124378109453,True,0.37333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Fluvoxamine (maleate),28,28,12,0.18265840371377529,0.03980099502487562,True,0.7066666666666667
tier1_seen_conditions,CVCL_1550,plate4,Resveratrol,26,26,12,0.18214464282707432,0.06965174129353234,False,0.44
tier1_seen_conditions,CVCL_1550,plate4,Tofacitinib (citrate),26,26,12,0.22654834326784723,0.04477611940298507,True,0.29333333333333333
tier1_seen_conditions,CVCL_1550,plate4,Sulfisoxazole,28,28,12,0.07171856777891428,0.23880597014925373,False,0.9066666666666666
tier1_seen_conditions,CVCL_1550,plate4,Gallic acid (hydrate),28,28,12,0.37332254245375474,0.029850746268656716,True,0.37333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Pyridoxine,29,29,12,0.10980439427606825,0.13432835820895522,False,0.9333333333333333
tier1_seen_conditions,CVCL_1550,plate4,Megestrol,26,26,12,0.23088644027767735,0.03482587064676617,True,0.8933333333333333
tier1_seen_conditions,CVCL_1550,plate4,Tofacitinib,29,29,12,-0.16164163695028932,0.9552238805970149,False,0.72
tier1_seen_conditions,CVCL_1550,plate4,Lidocaine (hydrochloride),27,27,12,-0.01927569612561797,0.5174129353233831,False,0.7466666666666667
tier1_seen_conditions,CVCL_1550,plate4,Adagrasib,27,27,12,0.22117195620108987,0.05970149253731343,False,0.8533333333333334
tier1_seen_conditions,CVCL_1550,plate4,8-Hydroxyquinoline,23,23,12,0.1777380630270926,0.0945273631840796,False,0.21333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Chlorhexidine (diacetate),20,20,12,0.2274433551979591,0.03482587064676617,True,0.22666666666666666
tier1_seen_conditions,CVCL_1550,plate4,Trifluridine,28,28,12,0.025122190104523767,0.34328358208955223,False,0.96
tier1_seen_conditions,CVCL_1550,plate4,Retinoic acid,15,15,12,0.776722723516265,0.004975124378109453,True,0.4
tier1_seen_conditions,CVCL_1550,plate4,Vinblastine (sulfate),27,27,12,0.3050895138263243,0.03482587064676617,True,0.8933333333333333
tier1_seen_conditions,CVCL_1550,plate4,Pasireotide (acetate),27,27,12,0.5625331617881137,0.004975124378109453,True,0.9866666666666667
tier1_seen_conditions,CVCL_1550,plate4,Riluzole hydrochloride,27,27,12,0.43473221818017294,0.009950248756218905,True,0.49333333333333335
tier1_seen_conditions,CVCL_1550,plate4,Neratinib (maleate),14,14,12,0.05197460635186779,0.21393034825870647,False,0.22666666666666666
tier1_seen_conditions,CVCL_1550,plate4,Sinomenine,12,12,12,0.09847677780609843,0.12437810945273632,False,0.08
tier1_seen_conditions,CVCL_1550,plate4,Goserelin (acetate),22,22,12,0.40539929159131916,0.004975124378109453,True,0.5866666666666667
tier1_seen_conditions,CVCL_1550,plate4,Balsalazide (sodium hydrate),16,16,12,0.31294409692442215,0.03980099502487562,True,0.09333333333333334
tier1_seen_conditions,CVCL_1550,plate4,Cloxacillin (sodium),18,18,12,0.1368443333464615,0.17412935323383086,False,0.29333333333333333
tier1_seen_conditions,CVCL_1550,plate4,Artesunate,17,17,12,0.2324681540572886,0.004975124378109453,True,0.10666666666666667
tier1_seen_conditions,CVCL_1550,plate4,Pyridoxine (hydrochloride),12,12,12,0.8732383780690363,0.004975124378109453,True,0.02666666666666667
tier1_seen_conditions,CVCL_1550,plate4,Folic acid,15,15,12,0.1423106341291529,0.08955223880597014,False,0.26666666666666666
tier1_seen_conditions,CVCL_1550,plate4,Selinexor,17,17,12,0.27056068279886425,0.024875621890547265,True,0.17333333333333334
tier1_seen_conditions,CVCL_1550,plate4,Adenine,17,17,12,0.7519965281766705,0.004975124378109453,True,0.5333333333333333
tier1_seen_conditions,CVCL_1550,plate4,Amsacrine,12,12,12,0.49287142571201237,0.009950248756218905,True,0.09333333333333334
tier1_seen_conditions,CVCL_1550,plate4,Cysteamine (hydrochloride),28,28,12,0.025701952093882596,0.35323383084577115,False,0.6933333333333334
tier1_seen_conditions,CVCL_0397,plate4,Quinestrol,27,27,12,-0.11479433387310856,0.8009950248756219,False,0.9076923076923077
tier1_seen_conditions,CVCL_0397,plate4,Tofacitinib,29,29,12,-0.048484891658540974,0.6169154228855721,False,0.9846153846153847
tier1_seen_conditions,CVCL_0397,plate4,Gemfibrozil,25,25,12,0.04507521346500987,0.2935323383084577,False,0.8307692307692308
tier1_seen_conditions,CVCL_0397,plate4,18β-Glycyrrhetinic acid,26,26,12,-0.17117670691225761,0.9203980099502488,False,0.6
tier1_seen_conditions,CVCL_0397,plate4,Terfenadine,25,25,12,-0.06191484698200078,0.7263681592039801,False,0.7230769230769231
tier1_seen_conditions,CVCL_0397,plate4,Fluvoxamine (maleate),29,29,12,0.1426396312397049,0.17412935323383086,False,1.0
tier1_seen_conditions,CVCL_0397,plate4,S-Adenosyl-L-methionine (disulfate tosylate),27,27,12,-0.036447320028131,0.5174129353233831,False,0.8769230769230769
tier1_seen_conditions,CVCL_0397,plate4,Idarubicin (hydrochloride),24,24,12,-0.12903057262263218,0.8507462686567164,False,1.0
tier1_seen_conditions,CVCL_0397,plate4,Rapamycin,25,25,12,-0.0029117205053772466,0.39303482587064675,False,0.2153846153846154
tier1_seen_conditions,CVCL_0397,plate4,Tofacitinib (citrate),24,24,12,0.17462556229187243,0.09950248756218906,False,0.5076923076923077
tier1_seen_conditions,CVCL_0397,plate4,Darinaparsin,27,27,12,-0.09251872382297677,0.736318407960199,False,0.5538461538461539
tier1_seen_conditions,CVCL_0397,plate4,Vilanterol,27,27,12,0.064385170010409,0.2537313432835821,False,1.0
tier1_seen_conditions,CVCL_0397,plate4,Lenalidomide (hemihydrate),24,24,12,0.07645076334651968,0.24875621890547264,False,0.8153846153846154
tier1_seen_conditions,CVCL_0397,plate4,Ritonavir,28,28,12,0.036476223390714324,0.31840796019900497,False,0.5384615384615384
tier1_seen_conditions,CVCL_0397,plate4,Pentamidine (isethionate),27,27,12,-0.058423602581658685,0.6218905472636815,False,0.26153846153846155
tier1_seen_conditions,CVCL_0397,plate4,Adenosine,25,25,12,0.06618793086254726,0.24875621890547264,False,0.8769230769230769
tier1_seen_conditions,CVCL_0397,plate4,Ciclopirox,27,27,12,-0.17342477055781735,0.9800995024875622,False,0.7076923076923077
tier1_seen_conditions,CVCL_0397,plate4,Demeclocycline,28,28,12,-0.21733051678514137,0.9850746268656716,False,0.9076923076923077
tier1_seen_conditions,CVCL_0397,plate4,Mitoxantrone (dihydrochloride),27,27,12,0.11324137723360295,0.16417910447761194,False,0.9846153846153847
tier1_seen_conditions,CVCL_0397,plate4,Larotrectinib,24,24,12,0.2556838337527889,0.06965174129353234,False,0.9384615384615385
tier1_seen_conditions,CVCL_0397,plate4,Cepharanthine,27,27,12,-0.028088370057613332,0.5373134328358209,False,0.46153846153846156
tier1_seen_conditions,CVCL_0397,plate4,Triclosan,29,29,12,0.09746836291516914,0.208955223880597,False,0.7076923076923077
tier1_seen_conditions,CVCL_0397,plate4,Tucidinostat,24,24,12,0.07093472484748453,0.24875621890547264,False,0.3076923076923077
tier1_seen_conditions,CVCL_0397,plate4,Bergenin,23,23,12,-0.05784465945967732,0.6169154228855721,False,0.6153846153846154
tier1_seen_conditions,CVCL_0397,plate4,Allantoin,22,22,12,-0.13838814656240395,0.8606965174129353,False,0.7230769230769231
tier1_seen_conditions,CVCL_0397,plate4,Triamcinolone,21,21,12,-0.010108254957591711,0.43781094527363185,False,0.4461538461538462
tier1_seen_conditions,CVCL_0397,plate4,Olanzapine,12,12,12,-0.006895580392178857,0.44776119402985076,False,0.06153846153846154
tier1_seen_conditions,CVCL_0397,plate4,Rimonabant,26,26,12,0.07261699664593024,0.2736318407960199,False,0.9846153846153847
tier1_seen_conditions,CVCL_0397,plate4,Pentagastrin,15,15,12,0.09998430573470252,0.2885572139303483,False,0.2153846153846154
tier1_seen_conditions,CVCL_0397,plate4,Lumateperone (tosylate),23,23,12,-0.11884199839009213,0.8756218905472637,False,0.3384615384615385
tier1_seen_conditions,CVCL_0397,plate4,Homoharringtonine,22,22,12,-0.05839844298270336,0.7512437810945274,False,1.0
tier1_seen_conditions,CVCL_0397,plate4,Riluzole hydrochloride,24,24,12,0.28168615898732874,0.06467661691542288,False,0.9384615384615385
tier1_seen_conditions,CVCL_0397,plate4,Palmatine (chloride),26,26,12,-0.09356060000000532,0.746268656716418,False,0.6461538461538462
